MANDT	STASZ	STLAL	STLKN	STLNR	STLTY	AENNR	DATUV	LKENZ	STVKN
800	00000003	01	00000001	00001655	M		20020220		00000001
800	00000005	01	00000002	00001655	M		20020220		00000002
800	00000007	01	00000003	00001655	M		20020220		00000003
800	00000003	01	00000001	00001656	M		20020220		00000001
800	00000005	01	00000002	00001656	M		20020220		00000002
800	00000007	01	00000003	00001656	M		20020220		00000003
800	00000003	01	00000001	00001657	M		20020220		00000001
800	00000005	01	00000002	00001657	M		20020220		00000002
800	00000007	01	00000003	00001657	M		20020220		00000003
800	00000003	01	00000001	00001658	M		20020220		00000001
800	00000005	01	00000002	00001658	M		20020220		00000002
800	00000007	01	00000003	00001658	M		20020220		00000003
800	00000003	01	00000001	00001659	M		20020220		00000001
800	00000005	01	00000002	00001659	M		20020220		00000002
800	00000007	01	00000003	00001659	M		20020220		00000003
800	00000003	01	00000001	00001660	M		20020220		00000001
800	00000005	01	00000002	00001660	M		20020220		00000002
800	00000007	01	00000003	00001660	M		20020220		00000003
800	00000003	01	00000001	00001661	M		20020220		00000001
800	00000005	01	00000002	00001661	M		20020220		00000002
800	00000007	01	00000003	00001661	M		20020220		00000003
800	00000003	01	00000001	00001662	M		20020220		00000001
800	00000005	01	00000002	00001662	M		20020220		00000002
800	00000007	01	00000003	00001662	M		20020220		00000003
800	00000003	01	00000001	00001663	M		20020220		00000001
800	00000005	01	00000002	00001663	M		20020220		00000002
800	00000007	01	00000003	00001663	M		20020220		00000003
800	00000003	01	00000001	00001664	M		20020220		00000001
800	00000005	01	00000002	00001664	M		20020220		00000002
800	00000007	01	00000003	00001664	M		20020220		00000003
800	00000003	01	00000001	00001665	M		20020220		00000001
800	00000005	01	00000002	00001665	M		20020220		00000002
800	00000007	01	00000003	00001665	M		20020220		00000003
800	00000003	01	00000001	00001666	M		20020220		00000001
800	00000005	01	00000002	00001666	M		20020220		00000002
800	00000007	01	00000003	00001666	M		20020220		00000003
800	00000003	01	00000001	00001667	M		20020220		00000001
800	00000005	01	00000002	00001667	M		20020220		00000002
800	00000007	01	00000003	00001667	M		20020220		00000003
800	00000003	01	00000001	00001668	M		20020220		00000001
800	00000005	01	00000002	00001668	M		20020220		00000002
800	00000007	01	00000003	00001668	M		20020220		00000003
800	00000003	01	00000001	00001669	M		20020220		00000001
800	00000005	01	00000002	00001669	M		20020220		00000002
800	00000007	01	00000003	00001669	M		20020220		00000003
800	00000003	01	00000001	00001670	M		20020220		00000001
800	00000005	01	00000002	00001670	M		20020220		00000002
800	00000007	01	00000003	00001670	M		20020220		00000003
800	00000003	01	00000001	00001671	M		20020220		00000001
800	00000005	01	00000002	00001671	M		20020220		00000002
800	00000007	01	00000003	00001671	M		20020220		00000003
800	00000003	01	00000001	00001672	M		20020220		00000001
800	00000005	01	00000002	00001672	M		20020220		00000002
800	00000007	01	00000003	00001672	M		20020220		00000003
800	00000003	01	00000001	00001673	M		20020220		00000001
800	00000005	01	00000002	00001673	M		20020220		00000002
800	00000003	01	00000001	00001674	M		20020220		00000001
800	00000005	01	00000002	00001674	M		20020220		00000002
800	00000003	01	00000001	00001675	M		20020220		00000001
800	00000005	01	00000002	00001675	M		20020220		00000002
800	00000003	01	00000001	00001676	M		20020220		00000001
800	00000005	01	00000002	00001676	M		20020220		00000002
800	00000003	01	00000001	00001677	M		20020220		00000001
800	00000005	01	00000002	00001677	M		20020220		00000002
800	00000003	01	00000001	00001678	M		20020220		00000001
800	00000005	01	00000002	00001678	M		20020220		00000002
800	00000003	01	00000001	00001679	M		20020220		00000001
800	00000005	01	00000002	00001679	M		20020220		00000002
800	00000003	01	00000001	00001680	M		20020220		00000001
800	00000005	01	00000002	00001680	M		20020220		00000002
800	00000003	01	00000001	00001681	M		20020220		00000001
800	00000005	01	00000002	00001681	M		20020220		00000002
800	00000003	01	00000001	00001682	M		20020220		00000001
800	00000005	01	00000002	00001682	M		20020220		00000002
800	00000003	01	00000001	00001683	M		20020220		00000001
800	00000005	01	00000002	00001683	M		20020220		00000002
800	00000003	01	00000001	00001684	M		20020220		00000001
800	00000005	01	00000002	00001684	M		20020220		00000002
800	00000003	01	00000001	00001685	M		20020220		00000001
800	00000005	01	00000002	00001685	M		20020220		00000002
800	00000003	01	00000001	00001686	M		20020220		00000001
800	00000005	01	00000002	00001686	M		20020220		00000002
800	00000003	01	00000001	00001687	M		20020220		00000001
800	00000005	01	00000002	00001687	M		20020220		00000002
800	00000003	01	00000001	00001688	M		20020220		00000001
800	00000005	01	00000002	00001688	M		20020220		00000002
800	00000003	01	00000001	00001689	M		20020220		00000001
800	00000005	01	00000002	00001689	M		20020220		00000002
800	00000003	01	00000001	00001690	M		20020220		00000001
800	00000005	01	00000002	00001690	M		20020220		00000002
800	00000003	01	00000001	00001691	M		20020220		00000001
800	00000005	01	00000002	00001691	M		20020220		00000002
800	00000003	01	00000001	00001692	M		20020220		00000001
800	00000005	01	00000002	00001692	M		20020220		00000002
800	00000003	01	00000001	00001693	M		20020220		00000001
800	00000005	01	00000002	00001693	M		20020220		00000002
800	00000003	01	00000001	00001694	M		20020220		00000001
800	00000005	01	00000002	00001694	M		20020220		00000002
800	00000003	01	00000001	00001695	M		20020220		00000001
800	00000005	01	00000002	00001695	M		20020220		00000002
800	00000003	01	00000001	00001696	M		20020220		00000001
800	00000005	01	00000002	00001696	M		20020220		00000002
800	00000003	01	00000001	00001697	M		20020220		00000001
800	00000005	01	00000002	00001697	M		20020220		00000002
800	00000003	01	00000001	00001698	M		20020220		00000001
800	00000005	01	00000002	00001698	M		20020220		00000002
800	00000003	01	00000001	00001699	M		20020220		00000001
800	00000005	01	00000002	00001699	M		20020220		00000002
800	00000003	01	00000001	00001700	M		20020220		00000001
800	00000005	01	00000002	00001700	M		20020220		00000002
800	00000003	01	00000001	00001701	M		20020220		00000001
800	00000005	01	00000002	00001701	M		20020220		00000002
800	00000003	01	00000001	00001702	M		20020220		00000001
800	00000005	01	00000002	00001702	M		20020220		00000002
800	00000003	01	00000001	00001703	M		20020220		00000001
800	00000005	01	00000002	00001703	M		20020220		00000002
800	00000005	01	00000002	00001704	M		20020227		00000002
800	00000005	01	00000002	00001705	M		20020227		00000002
800	00000007	01	00000003	00001706	M		20020222		00000003
800	00000013	01	00000006	00001706	M	AD-CHG-1			00000006
800	00000015	01	00000007	00001706	M	AD-CHG-2			00000007
800	00000003	01	00000001	00001707	M		20020228		00000001
800	00000005	01	00000002	00001707	M		20020228		00000002
800	00000007	01	00000003	00001707	M		20020228		00000003
800	00000003	01	00000001	00001708	M		20020228		00000001
800	00000005	01	00000002	00001708	M		20020228		00000002
800	00000007	01	00000003	00001708	M		20020228		00000003
800	00000009	01	00000004	00001708	M		20020228		00000004
800	00000011	01	00000005	00001708	M		20020228		00000005
800	00000013	01	00000006	00001708	M		20020228		00000006
800	00000015	01	00000007	00001708	M		20020228		00000007
800	00000017	01	00000008	00001708	M		20020228		00000008
800	00000019	01	00000009	00001708	M		20020228		00000009
800	00000021	01	00000010	00001708	M		20020228		00000010
800	00000023	01	00000011	00001708	M		20020228		00000011
800	00000025	01	00000012	00001708	M		20020228		00000012
800	00000027	01	00000013	00001708	M		20020228		00000013
800	00000029	01	00000014	00001708	M		20020228		00000014
800	00000031	01	00000015	00001708	M		20020228		00000015
800	00000033	01	00000016	00001708	M		20020228		00000016
800	00000035	01	00000017	00001708	M		20020228		00000017
800	00000037	01	00000018	00001708	M		20020228		00000018
800	00000039	01	00000019	00001708	M		20020228		00000019
800	00000041	01	00000020	00001708	M		20020228		00000020
800	00000043	01	00000021	00001708	M		20020228		00000021
800	00000045	01	00000022	00001708	M		20020228		00000022
800	00000049	01	00000024	00001708	M		20020228		00000024
800	00000051	01	00000025	00001708	M	T-EC00	20070101		00000025
800	00000003	01	00000001	00001710	M		20020228		00000001
800	00000005	01	00000002	00001710	M		20020228		00000002
800	00000007	01	00000003	00001710	M		20020228		00000003
800	00000009	01	00000004	00001710	M		20020228		00000004
800	00000011	01	00000005	00001710	M		20020228		00000005
800	00000013	01	00000006	00001710	M		20020228		00000006
800	00000015	01	00000007	00001710	M		20020228		00000007
800	00000003	01	00000001	00001711	M		20020228		00000001
800	00000005	01	00000002	00001711	M		20020228		00000002
800	00000007	01	00000003	00001711	M		20020228		00000003
800	00000003	01	00000001	00001712	M		20020228		00000001
800	00000005	01	00000002	00001712	M		20020228		00000002
800	00000007	01	00000003	00001712	M		20020228		00000003
800	00000009	01	00000004	00001712	M		20020228		00000004
800	00000011	01	00000005	00001712	M		20020228		00000005
800	00000013	01	00000006	00001712	M		20020228		00000006
800	00000015	01	00000007	00001712	M		20020228		00000007
800	00000017	01	00000008	00001712	M		20020228		00000008
800	00000019	01	00000009	00001712	M		20020228		00000009
800	00000021	01	00000010	00001712	M		20020228		00000010
800	00000023	01	00000011	00001712	M		20020228		00000011
800	00000025	01	00000012	00001712	M		20020228		00000012
800	00000027	01	00000013	00001712	M		20020228		00000013
800	00000029	01	00000014	00001712	M		20020228		00000014
800	00000031	01	00000015	00001712	M		20020228		00000015
800	00000033	01	00000016	00001712	M		20020228		00000016
800	00000035	01	00000017	00001712	M		20020228		00000017
800	00000037	01	00000018	00001712	M		20020228		00000018
800	00000039	01	00000019	00001712	M		20020228		00000019
800	00000041	01	00000020	00001712	M		20020228		00000020
800	00000043	01	00000021	00001712	M		20020228		00000021
800	00000045	01	00000022	00001712	M		20020228		00000022
800	00000049	01	00000024	00001712	M	T-EC99	29990101		00000024
800	00000051	01	00000025	00001712	M		20020228		00000025
800	00000003	01	00000001	00001713	M		20020301		00000001
800	00000005	01	00000002	00001713	M		20020301		00000002
800	00000007	01	00000003	00001713	M		20020301		00000003
800	00000009	01	00000004	00001713	M		20020301		00000004
800	00000003	01	00000001	00001714	M		20020301		00000001
800	00000005	01	00000002	00001714	M		20020301		00000002
800	00000007	01	00000003	00001714	M		20020301		00000003
800	00000009	01	00000004	00001714	M		20020301		00000004
800	00000011	01	00000005	00001714	M		20020301		00000005
800	00000013	01	00000006	00001714	M		20020301		00000006
800	00000015	01	00000007	00001714	M		20020301		00000007
800	00000003	01	00000001	00001715	M		20020301		00000001
800	00000005	01	00000002	00001715	M		20020301		00000002
800	00000007	01	00000003	00001715	M		20020301		00000003
800	00000009	01	00000004	00001715	M		20020301		00000004
800	00000011	01	00000005	00001715	M		20020301		00000005
800	00000003	01	00000001	00001718	M		20020304		00000001
800	00000005	01	00000002	00001718	M		20020304		00000002
800	00000007	01	00000003	00001718	M		20020304		00000003
800	00000009	01	00000004	00001718	M		20020304		00000004
800	00000011	01	00000005	00001718	M		20020304		00000005
800	00000003	01	00000001	00001719	M		20020304		00000001
800	00000005	01	00000002	00001719	M		20020304		00000002
800	00000007	01	00000003	00001719	M		20020304		00000003
800	00000009	01	00000004	00001719	M		20020304		00000004
800	00000011	01	00000005	00001719	M		20020304		00000005
800	00000003	01	00000001	00001720	M		20020304		00000001
800	00000005	01	00000002	00001720	M		20020304		00000002
800	00000007	01	00000003	00001720	M		20020304		00000003
800	00000009	01	00000004	00001720	M		20020304		00000004
800	00000011	01	00000005	00001720	M		20020304		00000005
800	00000003	01	00000001	00001721	M		20020304		00000001
800	00000005	01	00000002	00001721	M		20020304		00000002
800	00000007	01	00000003	00001721	M		20020304		00000003
800	00000009	01	00000004	00001721	M		20020304		00000004
800	00000003	01	00000001	00001722	M		20020304		00000001
800	00000005	01	00000002	00001722	M		20020304		00000002
800	00000007	01	00000003	00001722	M		20020304		00000003
800	00000009	01	00000004	00001722	M		20020304		00000004
800	00000011	01	00000005	00001722	M		20020304		00000005
800	00000003	01	00000001	00001723	M		20020304		00000001
800	00000005	01	00000002	00001723	M		20020304		00000002
800	00000007	01	00000003	00001723	M		20020304		00000003
800	00000009	01	00000004	00001723	M		20020304		00000004
800	00000011	01	00000005	00001723	M		20020304		00000005
800	00000003	01	00000001	00001724	M		20020304		00000001
800	00000005	01	00000002	00001724	M		20020304		00000002
800	00000007	01	00000003	00001724	M		20020304		00000003
800	00000009	01	00000004	00001724	M		20020304		00000004
800	00000011	01	00000005	00001724	M		20020304		00000005
800	00000003	01	00000001	00001725	M		20020304		00000001
800	00000005	01	00000002	00001725	M		20020304		00000002
800	00000007	01	00000003	00001725	M		20020304		00000003
800	00000009	01	00000004	00001725	M		20020304		00000004
800	00000003	01	00000001	00001726	M		20020304		00000001
800	00000005	01	00000002	00001726	M		20020304		00000002
800	00000007	01	00000003	00001726	M		20020304		00000003
800	00000009	01	00000004	00001726	M		20020304		00000004
800	00000011	01	00000005	00001726	M		20020304		00000005
800	00000003	01	00000001	00001727	M		20020304		00000001
800	00000005	01	00000002	00001727	M		20020304		00000002
800	00000007	01	00000003	00001727	M		20020304		00000003
800	00000009	01	00000004	00001727	M		20020304		00000004
800	00000011	01	00000005	00001727	M		20020304		00000005
800	00000003	01	00000001	00001728	M		20020304		00000001
800	00000005	01	00000002	00001728	M		20020304		00000002
800	00000007	01	00000003	00001728	M		20020304		00000003
800	00000009	01	00000004	00001728	M		20020304		00000004
800	00000011	01	00000005	00001728	M		20020304		00000005
800	00000003	01	00000001	00001729	M		20020304		00000001
800	00000005	01	00000002	00001729	M		20020304		00000002
800	00000007	01	00000003	00001729	M		20020304		00000003
800	00000009	01	00000004	00001729	M		20020304		00000004
800	00000003	01	00000001	00001730	M		20020304		00000001
800	00000005	01	00000002	00001730	M		20020304		00000002
800	00000007	01	00000003	00001730	M		20020304		00000003
800	00000009	01	00000004	00001730	M		20020304		00000004
800	00000011	01	00000005	00001730	M		20020304		00000005
800	00000003	01	00000001	00001731	M		20020304		00000001
800	00000005	01	00000002	00001731	M		20020304		00000002
800	00000007	01	00000003	00001731	M		20020304		00000003
800	00000009	01	00000004	00001731	M		20020304		00000004
800	00000011	01	00000005	00001731	M		20020304		00000005
800	00000003	01	00000001	00001732	M		20020304		00000001
800	00000005	01	00000002	00001732	M		20020304		00000002
800	00000007	01	00000003	00001732	M		20020304		00000003
